Requêtes, Résultats
Requête 4303,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16943,
Requête 4304,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3409,
Requête 4305,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5301,
Requête 4306,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12328,
Requête 4307,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1592,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8145,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16703,
Requête 4308,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11522,
Requête 4309,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7153,
Requête 4310,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1052,
Requête 4311,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14870,
Requête 4312,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12665,
Requête 4313,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9923,
Requête 4314,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3021,
Requête 4315,http://db.uwaterloo.ca/~galuc/wsdbm/Offer10733,
Requête 4316,http://db.uwaterloo.ca/~galuc/wsdbm/Offer10446,
Requête 4317,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15598,
Requête 4318,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7024,
Requête 4319,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3341,
Requête 4320,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7153,
Requête 4321,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15983,
Requête 4322,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17091,
Requête 4323,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12497,
Requête 4324,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2078,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12210,
Requête 4325,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6543,
Requête 4326,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12856,
Requête 4327,http://db.uwaterloo.ca/~galuc/wsdbm/Offer854,
Requête 4328,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9510,
Requête 4329,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4211,
Requête 4330,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3594,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7989,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9534,
Requête 4331,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13047,
Requête 4332,http://db.uwaterloo.ca/~galuc/wsdbm/Offer10003,
Requête 4333,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6836,
Requête 4334,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13406,
Requête 4335,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3212,
Requête 4336,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6304,
Requête 4337,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4642,
Requête 4338,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11583,
Requête 4339,http://db.uwaterloo.ca/~galuc/wsdbm/Offer10488,
Requête 4340,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5396,
Requête 4341,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17691,
Requête 4342,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1764,
Requête 4343,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17681,
Requête 4344,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1337,
Requête 4345,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3857,
Requête 4346,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13780,
Requête 4347,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5319,
Requête 4348,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8267,
Requête 4349,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5798,
Requête 4350,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1579,
Requête 4351,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2497,
Requête 4352,http://db.uwaterloo.ca/~galuc/wsdbm/Offer903,
Requête 4353,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6147,
Requête 4354,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2993,
Requête 4355,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12964,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14664,
Requête 4356,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16767,
Requête 4357,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1388,
Requête 4358,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6041,
Requête 4359,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5174,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12339,
Requête 4360,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4009,
Requête 4361,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7747,
Requête 4362,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9500,
Requête 4363,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13429,
Requête 4364,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16317,
Requête 4365,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2440,
Requête 4366,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11095,
Requête 4367,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8755,
Requête 4368,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4927,
Requête 4369,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11109,
Requête 4370,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5270,
Requête 4371,http://db.uwaterloo.ca/~galuc/wsdbm/Offer21,
Requête 4372,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6610,
Requête 4373,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13930,
Requête 4374,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6162,
Requête 4375,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15271,
Requête 4376,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4106,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6424,
Requête 4377,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16500,
Requête 4378,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7700,
Requête 4379,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8238,
Requête 4380,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17681,
Requête 4381,http://db.uwaterloo.ca/~galuc/wsdbm/Offer87,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3874,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7109,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7763,
Requête 4382,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4467,
Requête 4383,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1413,
Requête 4384,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11040,
Requête 4385,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9678,
Requête 4386,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6390,
Requête 4387,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12964,
Requête 4388,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5668,
Requête 4389,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3135,
Requête 4390,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11125,
Requête 4391,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6342,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15597,
Requête 4392,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14694,
Requête 4393,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4614,
Requête 4394,http://db.uwaterloo.ca/~galuc/wsdbm/Offer364,
Requête 4395,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13986,
Requête 4396,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9234,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11324,
Requête 4397,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6515,
Requête 4398,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13537,
Requête 4399,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5688,
Requête 4400,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5481,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15176,
Requête 4401,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14547,
Requête 4402,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13102,
Requête 4403,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4246,
Requête 4404,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3036,
Requête 4405,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7581,
Requête 4406,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8455,
Requête 4407,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12978,
Requête 4408,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14203,
Requête 4409,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14424,
Requête 4410,http://db.uwaterloo.ca/~galuc/wsdbm/Offer229,
Requête 4411,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16857,
Requête 4412,http://db.uwaterloo.ca/~galuc/wsdbm/Offer222,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2106,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5051,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14302,
Requête 4413,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8083,
Requête 4414,http://db.uwaterloo.ca/~galuc/wsdbm/Offer10535,
Requête 4415,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17636,
Requête 4416,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6518,
Requête 4417,http://db.uwaterloo.ca/~galuc/wsdbm/Offer793,
Requête 4418,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7694,
Requête 4419,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3703,
Requête 4420,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9314,
Requête 4421,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12340,
Requête 4422,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4478,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8771,
Requête 4423,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13380,
Requête 4424,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6679,
Requête 4425,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14228,
Requête 4426,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2825,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12196,
Requête 4427,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14279,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17466,
Requête 4428,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5422,
Requête 4429,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7820,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9828,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12108,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15301,
Requête 4430,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17311,
Requête 4431,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4552,
Requête 4432,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8516,
Requête 4433,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16785,
Requête 4434,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16137,
Requête 4435,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9042,
Requête 4436,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9575,
Requête 4437,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14296,
Requête 4438,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12486,
Requête 4439,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17536,
Requête 4440,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13135,
Requête 4441,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12268,
Requête 4442,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3038,
Requête 4443,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14318,
Requête 4444,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2785,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17761,
Requête 4445,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12698,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13814,
Requête 4446,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17694,
Requête 4447,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15005,
Requête 4448,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3732,
Requête 4449,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5629,
Requête 4450,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9238,
Requête 4451,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12962,
Requête 4452,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8491,
Requête 4453,http://db.uwaterloo.ca/~galuc/wsdbm/Offer14918,
Requête 4454,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1330,
Requête 4455,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16054,
Requête 4456,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17088,
Requête 4457,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6112,
Requête 4458,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2172,
Requête 4459,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16733,
Requête 4460,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16923,
Requête 4461,http://db.uwaterloo.ca/~galuc/wsdbm/Offer194,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8781,
Requête 4462,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11947,
Requête 4463,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5138,
Requête 4464,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2759,
Requête 4465,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6096,
Requête 4466,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7876,
Requête 4467,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1193,
Requête 4468,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7159,
Requête 4469,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8414,
Requête 4470,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9220,
Requête 4471,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17885,
Requête 4472,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3704,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17688,
Requête 4473,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15901,
Requête 4474,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5792,
Requête 4475,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17248,
Requête 4476,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15834,
Requête 4477,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1490,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9359,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11845,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13026,
Requête 4478,http://db.uwaterloo.ca/~galuc/wsdbm/Offer861,
Requête 4479,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15706,
Requête 4480,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1759,
Requête 4481,http://db.uwaterloo.ca/~galuc/wsdbm/Offer644,
Requête 4482,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7963,
Requête 4483,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5824,
Requête 4484,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5568,
Requête 4485,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12375,
Requête 4486,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15234,
Requête 4487,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13440,
Requête 4488,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3756,
Requête 4489,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8877,
Requête 4490,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15271,
Requête 4491,http://db.uwaterloo.ca/~galuc/wsdbm/Offer10110,
Requête 4492,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13550,
Requête 4493,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11581,
Requête 4494,http://db.uwaterloo.ca/~galuc/wsdbm/Offer12145,
Requête 4495,http://db.uwaterloo.ca/~galuc/wsdbm/Offer10733,
Requête 4496,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6083,
Requête 4497,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17562,
Requête 4498,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8527,
Requête 4499,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7651,
Requête 4500,http://db.uwaterloo.ca/~galuc/wsdbm/Offer13501,
Requête 4501,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2195,
Requête 4502,http://db.uwaterloo.ca/~galuc/wsdbm/Offer313,
Requête 4503,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17626,
Requête 4504,http://db.uwaterloo.ca/~galuc/wsdbm/Offer17577,
Requête 4505,http://db.uwaterloo.ca/~galuc/wsdbm/Offer961,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7446,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8237,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9028,http://db.uwaterloo.ca/~galuc/wsdbm/Offer11977,
Requête 4506,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9478,
Requête 4507,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5565,
Requête 4508,http://db.uwaterloo.ca/~galuc/wsdbm/Offer6468,
Requête 4509,http://db.uwaterloo.ca/~galuc/wsdbm/Offer15947,
Requête 4510,http://db.uwaterloo.ca/~galuc/wsdbm/Offer8989,
Requête 4511,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2379,
Requête 4512,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1954,http://db.uwaterloo.ca/~galuc/wsdbm/Offer9477,
Requête 4513,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2214,
Requête 4514,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1567,
Requête 4515,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1023,
Requête 4516,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7763,
Requête 4517,http://db.uwaterloo.ca/~galuc/wsdbm/Offer1889,
Requête 4518,http://db.uwaterloo.ca/~galuc/wsdbm/Offer3083,
Requête 4519,http://db.uwaterloo.ca/~galuc/wsdbm/Offer7887,
Requête 4520,http://db.uwaterloo.ca/~galuc/wsdbm/Offer5978,http://db.uwaterloo.ca/~galuc/wsdbm/Offer16756,
Requête 4521,http://db.uwaterloo.ca/~galuc/wsdbm/Offer2269,
Requête 4522,http://db.uwaterloo.ca/~galuc/wsdbm/Offer4025,
Requête 4523,http://db.uwaterloo.ca/~galuc/wsdbm/User5741,
Requête 4524,http://db.uwaterloo.ca/~galuc/wsdbm/User73,
Requête 4525,http://db.uwaterloo.ca/~galuc/wsdbm/User12532,
Requête 4526,http://db.uwaterloo.ca/~galuc/wsdbm/User13779,http://db.uwaterloo.ca/~galuc/wsdbm/User15688,http://db.uwaterloo.ca/~galuc/wsdbm/User15863,
Requête 4527,http://db.uwaterloo.ca/~galuc/wsdbm/User8116,
Requête 4528,http://db.uwaterloo.ca/~galuc/wsdbm/User949,http://db.uwaterloo.ca/~galuc/wsdbm/User1226,http://db.uwaterloo.ca/~galuc/wsdbm/User8383,
Requête 4529,http://db.uwaterloo.ca/~galuc/wsdbm/User697,http://db.uwaterloo.ca/~galuc/wsdbm/User17031,
Requête 4530,http://db.uwaterloo.ca/~galuc/wsdbm/User8330,http://db.uwaterloo.ca/~galuc/wsdbm/User10892,http://db.uwaterloo.ca/~galuc/wsdbm/User12400,
Requête 4531,http://db.uwaterloo.ca/~galuc/wsdbm/User6245,
Requête 4532,http://db.uwaterloo.ca/~galuc/wsdbm/User7256,
Requête 4533,http://db.uwaterloo.ca/~galuc/wsdbm/User4111,http://db.uwaterloo.ca/~galuc/wsdbm/User6456,http://db.uwaterloo.ca/~galuc/wsdbm/User10269,http://db.uwaterloo.ca/~galuc/wsdbm/User15139,http://db.uwaterloo.ca/~galuc/wsdbm/User16851,http://db.uwaterloo.ca/~galuc/wsdbm/User17226,http://db.uwaterloo.ca/~galuc/wsdbm/User17293,
Requête 4534,http://db.uwaterloo.ca/~galuc/wsdbm/User14990,
Requête 4535,http://db.uwaterloo.ca/~galuc/wsdbm/User2929,http://db.uwaterloo.ca/~galuc/wsdbm/User3667,http://db.uwaterloo.ca/~galuc/wsdbm/User10745,http://db.uwaterloo.ca/~galuc/wsdbm/User10836,http://db.uwaterloo.ca/~galuc/wsdbm/User10912,http://db.uwaterloo.ca/~galuc/wsdbm/User11128,http://db.uwaterloo.ca/~galuc/wsdbm/User14169,http://db.uwaterloo.ca/~galuc/wsdbm/User15451,http://db.uwaterloo.ca/~galuc/wsdbm/User15635,http://db.uwaterloo.ca/~galuc/wsdbm/User16689,http://db.uwaterloo.ca/~galuc/wsdbm/User17533,http://db.uwaterloo.ca/~galuc/wsdbm/User18584,
Requête 4536,http://db.uwaterloo.ca/~galuc/wsdbm/User540,http://db.uwaterloo.ca/~galuc/wsdbm/User2321,http://db.uwaterloo.ca/~galuc/wsdbm/User5292,http://db.uwaterloo.ca/~galuc/wsdbm/User17641,
Requête 4537,http://db.uwaterloo.ca/~galuc/wsdbm/User17887,
Requête 4538,http://db.uwaterloo.ca/~galuc/wsdbm/User64,http://db.uwaterloo.ca/~galuc/wsdbm/User3606,http://db.uwaterloo.ca/~galuc/wsdbm/User6159,http://db.uwaterloo.ca/~galuc/wsdbm/User18236,http://db.uwaterloo.ca/~galuc/wsdbm/User19688,
Requête 4539,http://db.uwaterloo.ca/~galuc/wsdbm/User8803,http://db.uwaterloo.ca/~galuc/wsdbm/User16158,
Requête 4540,http://db.uwaterloo.ca/~galuc/wsdbm/User4757,
Requête 4541,http://db.uwaterloo.ca/~galuc/wsdbm/User5294,http://db.uwaterloo.ca/~galuc/wsdbm/User12772,http://db.uwaterloo.ca/~galuc/wsdbm/User17850,
Requête 4542,http://db.uwaterloo.ca/~galuc/wsdbm/User260,http://db.uwaterloo.ca/~galuc/wsdbm/User1270,http://db.uwaterloo.ca/~galuc/wsdbm/User1532,http://db.uwaterloo.ca/~galuc/wsdbm/User9333,http://db.uwaterloo.ca/~galuc/wsdbm/User9913,http://db.uwaterloo.ca/~galuc/wsdbm/User13004,http://db.uwaterloo.ca/~galuc/wsdbm/User13425,http://db.uwaterloo.ca/~galuc/wsdbm/User19609,
Requête 4543,http://db.uwaterloo.ca/~galuc/wsdbm/User13522,
Requête 4544,http://db.uwaterloo.ca/~galuc/wsdbm/User6421,http://db.uwaterloo.ca/~galuc/wsdbm/User14734,
Requête 4545,http://db.uwaterloo.ca/~galuc/wsdbm/User234,http://db.uwaterloo.ca/~galuc/wsdbm/User1568,http://db.uwaterloo.ca/~galuc/wsdbm/User2879,http://db.uwaterloo.ca/~galuc/wsdbm/User3402,http://db.uwaterloo.ca/~galuc/wsdbm/User3835,http://db.uwaterloo.ca/~galuc/wsdbm/User4628,http://db.uwaterloo.ca/~galuc/wsdbm/User8165,http://db.uwaterloo.ca/~galuc/wsdbm/User10205,http://db.uwaterloo.ca/~galuc/wsdbm/User11159,http://db.uwaterloo.ca/~galuc/wsdbm/User14948,http://db.uwaterloo.ca/~galuc/wsdbm/User15001,http://db.uwaterloo.ca/~galuc/wsdbm/User16245,http://db.uwaterloo.ca/~galuc/wsdbm/User18433,http://db.uwaterloo.ca/~galuc/wsdbm/User19706,
Requête 4546,http://db.uwaterloo.ca/~galuc/wsdbm/User3556,
Requête 4547,http://db.uwaterloo.ca/~galuc/wsdbm/User8047,
Requête 4548,http://db.uwaterloo.ca/~galuc/wsdbm/User1800,http://db.uwaterloo.ca/~galuc/wsdbm/User5237,http://db.uwaterloo.ca/~galuc/wsdbm/User5354,http://db.uwaterloo.ca/~galuc/wsdbm/User11346,
Requête 4549,http://db.uwaterloo.ca/~galuc/wsdbm/User18979,
Requête 4550,http://db.uwaterloo.ca/~galuc/wsdbm/User438,http://db.uwaterloo.ca/~galuc/wsdbm/User1268,http://db.uwaterloo.ca/~galuc/wsdbm/User19009,
Requête 4551,http://db.uwaterloo.ca/~galuc/wsdbm/User5083,http://db.uwaterloo.ca/~galuc/wsdbm/User10904,http://db.uwaterloo.ca/~galuc/wsdbm/User13929,http://db.uwaterloo.ca/~galuc/wsdbm/User18262,
Requête 4552,http://db.uwaterloo.ca/~galuc/wsdbm/User9951,
Requête 4553,http://db.uwaterloo.ca/~galuc/wsdbm/User14027,
Requête 4554,http://db.uwaterloo.ca/~galuc/wsdbm/User8958,http://db.uwaterloo.ca/~galuc/wsdbm/User18808,
Requête 4555,http://db.uwaterloo.ca/~galuc/wsdbm/User7069,
Requête 4556,http://db.uwaterloo.ca/~galuc/wsdbm/User8008,
Requête 4557,http://db.uwaterloo.ca/~galuc/wsdbm/User12311,
Requête 4558,http://db.uwaterloo.ca/~galuc/wsdbm/User3958,
Requête 4559,http://db.uwaterloo.ca/~galuc/wsdbm/User11088,http://db.uwaterloo.ca/~galuc/wsdbm/User17302,
Requête 4560,http://db.uwaterloo.ca/~galuc/wsdbm/User4109,http://db.uwaterloo.ca/~galuc/wsdbm/User7789,http://db.uwaterloo.ca/~galuc/wsdbm/User13605,http://db.uwaterloo.ca/~galuc/wsdbm/User17564,http://db.uwaterloo.ca/~galuc/wsdbm/User18663,
Requête 4561,http://db.uwaterloo.ca/~galuc/wsdbm/User5174,
Requête 4562,http://db.uwaterloo.ca/~galuc/wsdbm/User12084,
Requête 4563,http://db.uwaterloo.ca/~galuc/wsdbm/User18520,
Requête 4564,http://db.uwaterloo.ca/~galuc/wsdbm/User10063,
Requête 4565,http://db.uwaterloo.ca/~galuc/wsdbm/User5667,
Requête 4566,http://db.uwaterloo.ca/~galuc/wsdbm/User7688,
Requête 4567,http://db.uwaterloo.ca/~galuc/wsdbm/User18353,
Requête 4568,http://db.uwaterloo.ca/~galuc/wsdbm/User11973,
Requête 4569,http://db.uwaterloo.ca/~galuc/wsdbm/User17318,
Requête 4570,http://db.uwaterloo.ca/~galuc/wsdbm/User1500,
Requête 4571,http://db.uwaterloo.ca/~galuc/wsdbm/User5554,
Requête 4572,http://db.uwaterloo.ca/~galuc/wsdbm/User9916,http://db.uwaterloo.ca/~galuc/wsdbm/User11137,http://db.uwaterloo.ca/~galuc/wsdbm/User13002,http://db.uwaterloo.ca/~galuc/wsdbm/User16440,
Requête 4573,http://db.uwaterloo.ca/~galuc/wsdbm/User2696,http://db.uwaterloo.ca/~galuc/wsdbm/User2811,
Requête 4574,http://db.uwaterloo.ca/~galuc/wsdbm/User4239,http://db.uwaterloo.ca/~galuc/wsdbm/User8949,
Requête 4575,http://db.uwaterloo.ca/~galuc/wsdbm/User9715,
Requête 4576,http://db.uwaterloo.ca/~galuc/wsdbm/User6551,
Requête 4577,http://db.uwaterloo.ca/~galuc/wsdbm/User325,
Requête 4578,http://db.uwaterloo.ca/~galuc/wsdbm/User4581,
Requête 4579,http://db.uwaterloo.ca/~galuc/wsdbm/User11581,
